   Step   Time    Walltime(s) Profile
15000000  75.0000   234.0577   ████████████████████████████████████████████
15500000  77.5000   241.8578   ████████████████████████████████████████████
16000000  80.0000   249.6526   ████████████████████████████████████████████
16500000  82.5000   257.4451   ████████████████████████████████████████████
17000000  85.0000   265.2382   ████████████████████████████████████████████
17500000  87.5000   273.0319   ████████████████████████████████████████████
18000000  90.0000   280.8281   ████████████████████████████████████████████
18500000  92.5000   288.6216   ████████████████████████████████████████████
19000000  95.0000   296.4181   ████████████████████████████████████████████
19500000  97.5000   304.2187   ████████████████████████████████████████████
20000000 100.0000   312.0609   ████████████████████████████████████████████
   Step   Time    Walltime(s) Profile
      0   0.0000     0.0148   ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁█▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
 500000   2.5000     7.9286   ▁▁▁▁▁▁▁▁▁▁▁▁▁▂▂▃▄▅▆▆▇████▇▆▆▅▄▃▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁
1000000   5.0000    15.7435   ▁▁▁▁▁▁▁▁▁▂▂▂▃▃▄▅▅▆▇▇██████▇▇▆▅▅▄▃▃▂▂▂▁▁▁▁▁▁▁▁▁
1500000   7.5000    23.5517   ▁▁▁▁▁▂▂▂▂▃▃▃▄▄▅▆▆▇▇▇██████▇▇▇▆▆▅▄▄▃▃▃▂▂▂▂▁▁▁▁▁
2000000  10.0000    31.3573   ▁▁▂▂▂▂▂▃▃▃▄▄▅▅▆▆▆▇▇████████▇▇▆▆▆▅▅▄▄▃▃▃▂▂▂▂▂▁▁
2500000  12.5000    39.1627   ▂▂▂▂▂▃▃▃▃▄▄▅▅▆▆▆▇▇▇████████▇▇▇▆▆▆▅▅▄▄▃▃▃▃▂▂▂▂▂
3000000  15.0000    46.9688   ▂▂▂▃▃▃▃▄▄▄▅▅▅▆▆▇▇▇██████████▇▇▇▆▆▅▅▅▄▄▄▃▃▃▃▂▂▂
3500000  17.5000    54.7675   ▃▃▃▃▃▄▄▄▄▅▅▅▆▆▆▇▇▇██████████▇▇▇▆▆▆▅▅▅▄▄▄▄▃▃▃▃▃
4000000  20.0000    62.5679   ▃▃▄▄▄▄▄▅▅▅▅▆▆▆▇▇▇▇██████████▇▇▇▇▆▆▆▅▅▅▅▄▄▄▄▄▃▃
4500000  22.5000    70.3783   ▄▄▄▄▄▄▅▅▅▅▆▆▆▇▇▇▇████████████▇▇▇▇▆▆▆▅▅▅▅▄▄▄▄▄▄
5000000  25.0000    78.1761   ▄▄▄▅▅▅▅▅▆▆▆▆▇▇▇▇▇████████████▇▇▇▇▇▆▆▆▆▅▅▅▅▅▄▄▄
5500000  27.5000    85.9765   ▅▅▅▅▅▅▅▆▆▆▆▆▇▇▇▇▇████████████▇▇▇▇▇▆▆▆▆▆▅▅▅▅▅▅▅
6000000  30.0000    93.7735   ▅▅▅▅▅▆▆▆▆▆▆▇▇▇▇▇██████████████▇▇▇▇▇▆▆▆▆▆▆▅▅▅▅▅
6500000  32.5000   101.5738   ▆▆▆▆▆▆▆▆▆▇▇▇▇▇▇▇██████████████▇▇▇▇▇▇▇▆▆▆▆▆▆▆▆▆
7000000  35.0000   109.3721   ▆▆▆▆▆▆▆▆▇▇▇▇▇▇▇████████████████▇▇▇▇▇▇▇▆▆▆▆▆▆▆▆
7500000  37.5000   117.1777   ▆▆▆▆▆▆▇▇▇▇▇▇▇▇██████████████████▇▇▇▇▇▇▇▇▆▆▆▆▆▆
8000000  40.0000   124.9777   ▆▆▆▇▇▇▇▇▇▇▇▇▇▇██████████████████▇▇▇▇▇▇▇▇▇▇▇▆▆▆
8500000  42.5000   132.7760   ▇▇▇▇▇▇▇▇▇▇▇▇▇████████████████████▇▇▇▇▇▇▇▇▇▇▇▇▇
